<<<<<<< HEAD
,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,barycenter,classification,volume,surface_area
94,data/benchmark/db/15/m1538/m1538.off,1538,5490,3640.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5003714  0.11672182 0.22126536],car,0.04230681009587613,1.1877228364410322
95,data/benchmark/db/15/m1547/m1547.off,1547,747,440.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.51425004 0.15377967 0.29705375],car,0.07211832473101294,1.0492693614246105
96,data/benchmark/db/15/m1526/m1526.off,1526,960,560.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.22743216 0.1269034  0.5431808 ],car,0.0513587313488998,1.264535512122588
97,data/benchmark/db/15/m1518/m1518.off,1518,22458,14482.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.21555075 0.11607374 0.5117523 ],car,0.04663470297896377,1.626167735998243
98,data/benchmark/db/15/m1539/m1539.off,1539,24762,16515.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.25047666 0.13005748 0.4326659 ],car,0.0511202910576016,1.8762707659134006
99,data/benchmark/db/15/m1579/m1579.off,1579,20718,13359.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.10775775 0.11012308 0.52043873],train,0.023878301740633105,0.8476648968787972
100,data/benchmark/db/15/m1542/m1542.off,1542,13152,7414.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.25613222 0.16096592 0.46801436],car,0.07080112918522964,1.7956703149347168
101,data/benchmark/db/10/m1002/m1002.off,1002,24780,10184.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.49967545 0.44163883 0.49526265],plant,0.45201443019427734,4.6005627702077465
102,data/benchmark/db/10/m1012/m1012.off,1012,8850,4292.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.49230084 0.3155514  0.45210096],plant,0.038811324824329814,1.0146864918042
103,data/benchmark/db/10/m1041/m1041.off,1041,118761,34578.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3648653  0.77402234 0.36187473],plant,0.003806301741790292,1.6569699827722957
104,data/benchmark/db/10/m1028/m1028.off,1028,33600,12840.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4461154  0.6768428  0.43937966],plant,0.14402335224499238,2.8903298579897054
105,data/benchmark/db/10/m1030/m1030.off,1030,1185,692.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4909613  0.4656588  0.47020015],plant,0.012302221768842506,2.778395552365376
106,data/benchmark/db/10/m1045/m1045.off,1045,39993,10170.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.34328428 0.58357006 0.3435361 ],plant,0.0605336260278994,0.6035839271083642
107,data/benchmark/db/10/m1032/m1032.off,1032,288,156.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.47421944 0.5710861  0.5387813 ],plant,0.012408784303256938,1.181988924707419
108,data/benchmark/db/10/m1042/m1042.off,1042,57720,15578.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4692855  0.6754753  0.48057193],plant,0.0781029526797519,1.7941261433602613
109,data/benchmark/db/10/m1010/m1010.off,1010,18771,7196.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.49747142 0.4373155  0.4123274 ],plant,0.07397494351946224,1.1246238020495458
110,data/benchmark/db/10/m1044/m1044.off,1044,16632,3702.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.33583188 0.59723663 0.34034142],plant,6.53785918629204e-05,0.37009356263779225
111,data/benchmark/db/10/m1006/m1006.off,1006,48999,25760.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.52460366 0.33643407 0.48574004],plant,0.011784728238593781,0.8650755047953063
112,data/benchmark/db/10/m1089/m1089.off,1089,510,264.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3140098 0.7823511 0.2824346],plant,0.029696367872698016,0.3210131956715272
113,data/benchmark/db/10/m1061/m1061.off,1061,3234,1956.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5233346  0.6216083  0.43610764],plant,0.12007539451659828,0.9465391320242644
114,data/benchmark/db/10/m1053/m1053.off,1053,37743,23234.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4496219  0.5408247  0.35202783],plant,0.046122881192211765,1.771146613862428
115,data/benchmark/db/10/m1065/m1065.off,1065,9021,1610.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.26439393 0.7551617  0.29618087],plant,0.045905071591424394,0.22675041214065159
116,data/benchmark/db/10/m1040/m1040.off,1040,16632,1872.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.33541697 0.5991475  0.34029588],plant,0.024203957095959457,0.2040409246805157
117,data/benchmark/db/10/m1069/m1069.off,1069,55254,17436.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.46736473 0.66911685 0.45803577],plant,0.08160618970006848,0.3438168539526968
118,data/benchmark/db/10/m1075/m1075.off,1075,1722,1132.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.24310452 0.6662132  0.334352  ],plant,0.0039275314365634206,0.4808491812021371
119,data/benchmark/db/10/m1047/m1047.off,1047,113148,36764.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.25382125 0.5261454  0.24794644],plant,0.12545460658220786,0.45999601114048905
120,data/benchmark/db/10/m1043/m1043.off,1043,67734,14248.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.48795247 0.66599756 0.49438864],plant,0.031274122418154596,1.00996580211166
121,data/benchmark/db/10/m1008/m1008.off,1008,16149,7952.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4458997  0.3514252  0.50979584],plant,0.00437706637641413,1.3186723313180337
122,data/benchmark/db/10/m1000/m1000.off,1000,57315,26032.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.51830214 0.67957145 0.44074267],plant,0.0014257108876065405,1.2302129481909856
123,data/benchmark/db/10/m1095/m1095.off,1095,3909,1445.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.49431062 0.67052996 0.52256083],plant,0.05000642499046289,0.4386170254850368
124,data/benchmark/db/10/m1051/m1051.off,1051,16371,4288.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.35895213 0.57959396 0.33658332],plant,0.045246807228931124,1.0742613685266682
125,data/benchmark/db/10/m1046/m1046.off,1046,37743,23234.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4496219  0.5408247  0.35202783],plant,0.046122881192211765,1.771146613862428
126,data/benchmark/db/10/m1020/m1020.off,1020,55044,30014.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4940639 0.5550548 0.4213353],plant,0.03249306394315682,2.094448390185525
127,data/benchmark/db/10/m1073/m1073.off,1073,24591,10218.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42294255 0.55505997 0.39260152],plant,0.000687734506679833,0.38620627531242907
128,data/benchmark/db/10/m1055/m1055.off,1055,95004,17804.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.285759   0.7393645  0.22871052],plant,0.03042477349326425,0.7464124870128462
129,data/benchmark/db/10/m1016/m1016.off,1016,15921,7909.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.47344604 0.6918862  0.32077482],plant,0.013353992117192851,1.1612108281176432
130,data/benchmark/db/10/m1063/m1063.off,1063,1410,932.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4547619  0.6562666  0.44561234],plant,0.028394220321606153,0.25414022285102816
131,data/benchmark/db/10/m1038/m1038.off,1038,19530,12368.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.36301112 0.5698379  0.1454874 ],plant,0.004562833827564653,0.48297323016821336
132,data/benchmark/db/10/m1018/m1018.off,1018,34998,15091.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4782979  0.53084815 0.52006805],plant,0.006954316195994601,4.915396571689466
133,data/benchmark/db/10/m1024/m1024.off,1024,67269,32733.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.56124794 0.49747217 0.5015043 ],plant,0.011658636144915203,1.3239977599401056
134,data/benchmark/db/10/m1067/m1067.off,1067,3174,1756.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.38140336 0.7040669  0.2896068 ],plant,0.03487023104698221,0.37076468329898155
135,data/benchmark/db/10/m1014/m1014.off,1014,49212,20144.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.35968676 0.63747    0.38963574],plant,0.12057403996481907,3.1226302812883424
136,data/benchmark/db/10/m1052/m1052.off,1052,1026,186.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.53656226 0.62152964 0.523927  ],plant,0.05282495143244774,0.9354718967745069
137,data/benchmark/db/10/m1022/m1022.off,1022,23646,10842.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.47743678 0.31192687 0.47811487],plant,0.0009830056676463153,2.4058019827384896
138,data/benchmark/db/10/m1098/m1098.off,1098,10323,3701.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.54392636 0.56570405 0.5030656 ],plant,0.1477273540173158,0.747874956413657
139,data/benchmark/db/10/m1092/m1092.off,1092,1011,638.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5085076  0.5597681  0.53023964],plant,0.012970350527590433,1.4275135496787608
140,data/benchmark/db/10/m1048/m1048.off,1048,136497,43530.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4656445  0.59194714 0.46569014],plant,0.5861805501855125,1.586805217883306
141,data/benchmark/db/10/m1057/m1057.off,1057,4098,2212.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.46233118 0.6293729  0.46031472],plant,0.07394426437834589,0.5365449236006359
142,data/benchmark/db/10/m1094/m1094.off,1094,3861,1440.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.29328164 0.77246505 0.28838328],plant,0.024282595078958878,0.1669757314598367
143,data/benchmark/db/10/m1077/m1077.off,1077,2496,1471.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.34734243 0.56964165 0.36937526],plant,0.013122009037505204,1.1962374466736205
144,data/benchmark/db/10/m1026/m1026.off,1026,4566,2064.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5028335  0.5028326  0.51247865],plant,0.004610835093729243,1.401460013367215
145,data/benchmark/db/10/m1004/m1004.off,1004,39726,17357.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5027226  0.4975968  0.47410876],plant,0.03470203392303188,1.1799078415589346
146,data/benchmark/db/10/m1097/m1097.off,1097,105,31.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.2190722  0.71937376 0.02802913],plant,0.0031614238516277653,0.11452903352018581
147,data/benchmark/db/10/m1054/m1054.off,1054,38256,6042.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.45032117 0.62619835 0.46064824],plant,0.0824976206209116,1.1343616811170425
148,data/benchmark/db/10/m1090/m1090.off,1090,16446,10928.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3762551  0.59424543 0.33041888],plant,0.0009838017474051804,0.5616699142336616
149,data/benchmark/db/10/m1096/m1096.off,1096,2505,1376.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.314964  0.7378062 0.3256401],plant,0.047347502211796066,0.3650266731390512
150,data/benchmark/db/10/m1036/m1036.off,1036,702,401.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.28193226 0.51829076 0.18575957],plant,0.005025885547286003,0.592021082460374
151,data/benchmark/db/10/m1093/m1093.off,1093,3591,1954.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.44238374 0.8747468  0.41226882],plant,0.020456467348151382,0.32706371780254606
152,data/benchmark/db/10/m1071/m1071.off,1071,3258,1812.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.59513414 0.36265275 0.44417334],plant,0.033024972938333196,0.30362977756433446
153,data/benchmark/db/10/m1091/m1091.off,1091,7371,3814.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.32449108 0.8014037  0.36658528],plant,0.1807440149722144,0.7234594002577897
154,data/benchmark/db/10/m1059/m1059.off,1059,3174,1916.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.38140336 0.7040668  0.2896068 ],plant,0.04330709844872497,0.4369592499015536
155,data/benchmark/db/10/m1034/m1034.off,1034,684,426.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16323027 0.4137055  0.21778643],plant,0.0027786113925178284,0.266868234689861
156,data/benchmark/db/10/m1050/m1050.off,1050,16230,4629.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.29772758 0.5566611  0.2623304 ],plant,0.21889420727462688,0.6060621622045441
157,data/benchmark/db/10/m1049/m1049.off,1049,57744,10668.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.2446457  0.65401256 0.264854  ],plant,0.011960083020162628,0.3640138197846
158,data/benchmark/db/10/m1056/m1056.off,1056,50055,18170.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.32809857 0.63973355 0.33661777],plant,0.0018605587686097622,0.5861214940247318
159,data/benchmark/db/16/m1651/m1651.off,1651,4140,1337.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5567289  0.07600439 0.51739717],city,0.0023917860189134393,2.388069942917288
160,data/benchmark/db/16/m1621/m1621.off,1621,1200,724.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.50000066 0.09566399 0.5048728 ],dragon,0.002150015992941254,0.4219998154751168
161,data/benchmark/db/16/m1676/m1676.off,1676,12093,8034.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.12819533 0.8583592  0.03671427],sign,0.0001285601461352682,0.15034110777653284
162,data/benchmark/db/16/m1641/m1641.off,1641,3768,2500.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.28534642 0.44562963 0.2865197 ],hat,0.012709585350011345,2.4702813117413664
163,data/benchmark/db/16/m1602/m1602.off,1602,4626,3080.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.21502271 0.5548482  0.21502292],chess_piece,0.01130745428266963,0.8196783837691111
164,data/benchmark/db/16/m1606/m1606.off,1606,7158,4750.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.30199507 0.5379939  0.32671776],chess_piece,0.07988811110306349,1.5833522140101914
165,data/benchmark/db/16/m1614/m1614.off,1614,1170,776.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.23031111 0.5750179  0.2300408 ],chess_piece,0.039251065767109336,0.943670868823153
166,data/benchmark/db/16/m1636/m1636.off,1636,1278,848.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.45933682 0.60435313 0.6141401 ],hat,0.022251963189411073,2.814460128545402
167,data/benchmark/db/16/m1610/m1610.off,1610,18282,12192.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3380648  0.28016552 0.33552876],chess_piece,0.08544543908723895,1.8299881631354353
168,data/benchmark/db/16/m1600/m1600.off,1600,1248,828.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.2367979  0.41700676 0.23617369],chess_piece,0.0427311324672896,0.9814664941738793
169,data/benchmark/db/16/m1699/m1699.off,1699,24390,15324.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.49721545 0.24508008 0.30690968],chest,0.17114784367710928,4.41998549094585
170,data/benchmark/db/16/m1679/m1679.off,1679,1251,786.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.09105776 0.86363524 0.05172302],sign,0.0018343768017267976,0.18753488269592294
171,data/benchmark/db/16/m1670/m1670.off,1670,663,217.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.17740518 0.7740759  0.05458108],sign,0.0061553259981450255,0.32974021269937775
172,data/benchmark/db/16/m1675/m1675.off,1675,120,52.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.171822   0.7540276  0.04225457],sign,0.0003463976599180098,0.20691706576803434
173,data/benchmark/db/16/m1622/m1622.off,1622,3162,2130.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.48935404 0.430213   0.58274525],dragon,0.06724534921683639,1.9427395495429995
174,data/benchmark/db/16/m1601/m1601.off,1601,20181,13450.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.29084703 0.4576058  0.29145035],chess_piece,0.05677619471487075,1.4752996924828257
175,data/benchmark/db/16/m1661/m1661.off,1661,4032,2022.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.48686668 0.05298453 0.4797058 ],city,0.021049778388162545,1.062105708629634
176,data/benchmark/db/16/m1609/m1609.off,1609,462,304.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.27568373 0.50154567 0.27568373],chess_piece,0.06402995487925446,1.2750042412618698
177,data/benchmark/db/16/m1672/m1672.off,1672,693,299.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.46365216 0.29878232 0.07693701],sign,0.0024958155368784516,0.3213882211647367
178,data/benchmark/db/16/m1633/m1633.off,1633,4200,2653.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.26658684 0.39831957 0.5880717 ],hat,0.07567867167541127,1.57858085717734
179,data/benchmark/db/16/m1612/m1612.off,1612,3846,2600.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.22457519 0.54574245 0.22457631],chess_piece,0.008895474053161528,0.8768042467282826
180,data/benchmark/db/16/m1604/m1604.off,1604,642,419.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.22034775 0.5235286  0.19103952],chess_piece,0.042258036866317045,0.9701759636855523
181,data/benchmark/db/16/m1613/m1613.off,1613,846,560.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.23086007 0.5351643  0.23086026],chess_piece,0.03748023021234828,0.8824457538239965
182,data/benchmark/db/16/m1608/m1608.off,1608,726,480.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42500022 0.49903595 0.42499983],chess_piece,0.11509270091465408,2.392102305323763
183,data/benchmark/db/16/m1655/m1655.off,1655,44256,16111.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.54785013 0.11152337 0.39620125],city,0.05063546501951098,4.4785700768558065
184,data/benchmark/db/16/m1618/m1618.off,1618,70752,46784.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.17009917 0.11492407 0.5086211 ],handheld,0.0037160169779180173,0.8273767520229446
185,data/benchmark/db/16/m1653/m1653.off,1653,78210,35805.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.14803752 0.05955194 0.6975862 ],city,0.0026417014689177915,0.6760159542134643
186,data/benchmark/db/16/m1603/m1603.off,1603,1167,772.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.20211099 0.4919168  0.20476383],chess_piece,0.030559290392387188,0.7923520849088916
