,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
36,data\benchmark\db\0\m41\m41.off,41,5472,3709.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.467716 0.025    0.025    0.467716 0.025    0.147249 0.025    0.975
 0.147249 0.025    0.975    0.147249 0.467716 0.025    0.147249 0.467716]",,0.0016581972307926317,0.3302265251906113,6.6214375495910645,0.8843369498498929,0.06714894622564316,0.9500000476837158,47.852092387370156,[127.  82.  62.  51.  41.  32.  33.  30.  28.   1.],[ 58. 323. 337. 195. 154. 140. 134.  74.  43.   1.],[797.  72.  21.  10.   5.   2.   2.   0.   2.   1.],[321.  75.  38.  25.  15.   5.   3.   2.   2.   1.],[18. 81. 80. 67. 53. 35. 15.  9.  6.  1.]
37,data\benchmark\db\0\m42\m42.off,42,348,265.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.497043 0.025    0.025    0.497043 0.025    0.210109 0.025    0.975
 0.210109 0.025    0.975    0.210109 0.497043 0.025    0.210109 0.497043]",,0.0014325481728745964,0.2852166011137963,4.640448570251465,0.6130131387923156,0.1018223837018013,0.9506142139434814,5.8155863525294595,[7. 5. 4. 4. 3. 3. 2. 1. 1. 1.],[ 8. 49. 13.  8.  8.  2.  1.  0.  2.  1.],[28. 11.  5.  5.  5.  1.  1.  0.  1.  1.],[18.  7.  2.  1.  0.  0.  0.  0.  2.  1.],[5. 3. 3. 3. 5. 2. 1. 0. 1. 1.]
38,data\benchmark\db\0\m43\m43.off,43,123,60.0,0,"[0.025    0.025    0.025    0.927106 0.025    0.025    0.927106 0.025
 0.975    0.025    0.025    0.975    0.025    0.606166 0.025    0.927106
 0.606166 0.025    0.927106 0.606166 0.975    0.025    0.606166 0.975   ]",,0.0187104414928437,0.23621163114620813,1.6084703207015991,0.09635224058392483,0.5479306578636169,1.086470127105713,6.4429403198964135,[1. 2. 1. 1. 1. 0. 4. 0. 0. 1.],[14.  3.  5.  3.  3.  1.  0.  0.  2.  1.],[3. 4. 2. 3. 4. 1. 0. 1. 1. 1.],[8. 0. 0. 0. 0. 0. 1. 0. 1. 1.],[3. 2. 0. 0. 2. 1. 0. 0. 0. 1.]
39,data\benchmark\db\0\m44\m44.off,44,1203,798.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.2663   0.025    0.025    0.2663   0.025    0.458833 0.025    0.975
 0.458833 0.025    0.975    0.458833 0.2663   0.025    0.458833 0.2663  ]",,0.0026268769858843683,0.42475722501805724,3.6612844467163086,1.4952109080778808,0.11913254857063293,0.9500000476837158,11.658336188935625,[21. 20. 14. 22. 12.  6.  8.  3.  0.  1.],[ 23.  81.  70. 109.  17.  14.   1.   1.   3.   1.],[173.  12.   5.   4.   1.   2.   0.   0.   2.   1.],[47. 28. 13.  5.  6.  5.  1.  1.  0.  1.],[ 9. 12. 18.  9. 12.  9.  4.  2.  5.  1.]
40,data\benchmark\db\0\m45\m45.off,45,49626,33072.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.486435 0.025    0.025    0.486435 0.025    0.290348 0.025    0.975
 0.290348 0.025    0.975    0.290348 0.486435 0.025    0.290348 0.486435]",,0.002822417159340302,0.40357208915943454,3.358039379119873,1.2372366236393593,0.13770455121994019,0.950107753276825,4.150634348873734,[902. 803. 657. 730. 527. 370. 225. 153.  44.   1.],"[3.190e+02 3.925e+03 6.392e+03 1.116e+03 4.380e+02 4.990e+02 1.910e+02
 2.050e+02 1.470e+02 1.000e+00]","[7.944e+03 2.210e+02 5.100e+01 3.000e+01 1.100e+01 1.000e+01 0.000e+00
 0.000e+00 3.000e+00 1.000e+00]","[3.659e+03 4.490e+02 1.560e+02 1.050e+02 3.300e+01 5.000e+00 1.000e+00
 2.000e+00 1.000e+00 1.000e+00]",[580. 912. 777. 494. 289. 140.  70.  39.   7.   1.]
41,data\benchmark\db\0\m46\m46.off,46,1728,1094.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.704876 0.025    0.025    0.704876 0.025    0.322111 0.025    0.975
 0.322111 0.025    0.975    0.322111 0.704876 0.025    0.322111 0.704876]",,0.0026308889379067623,0.296834201562902,3.026906967163086,0.5099065147356568,0.22137212753295898,0.9500008225440979,11.653136919906549,[0. 0. 0. 0. 0. 0. 0. 0. 0. 4.],[318.  94.   7.   5.   9.  17.   1.   3.   5.   1.],[248.   9.   7.   4.   6.   2.   9.   1.   1.   1.],[130.  12.   3.   4.   0.   1.   2.   1.   0.   1.],[30. 12. 22. 26. 11.  5.  5.  4.  0.  1.]
42,data\benchmark\db\0\m47\m47.off,47,303,165.0,0,"[0.025    0.025    0.025    0.695803 0.025    0.025    0.695803 0.025
 0.975    0.025    0.025    0.975    0.025    0.148154 0.025    0.695803
 0.148154 0.025    0.695803 0.148154 0.975    0.025    0.148154 0.975   ]",,0.0025089828098026094,0.26755309756783074,6.580989837646484,0.3823676193693883,0.10050885379314423,0.9500007033348083,37.03439472729486,[10.  4.  4.  5.  0.  0.  1.  0.  2.  1.],[19. 14. 12.  8.  4. 12.  1.  1.  8.  1.],[17.  6.  5.  8.  4.  0.  8.  1.  0.  1.],[9. 9. 2. 0. 3. 2. 1. 0. 0. 1.],[5. 1. 2. 5. 4. 2. 0. 1. 0. 1.]
43,data\benchmark\db\0\m48\m48.off,48,1281,824.0,0,"[0.025    0.025    0.025    0.488025 0.025    0.025    0.488025 0.025
 0.975    0.025    0.025    0.975    0.025    0.456093 0.025    0.488025
 0.456093 0.025    0.488025 0.456093 0.975    0.025    0.456093 0.975   ]",flying_creature,0.053001348073334176,0.7291413930732636,2.1377220153808594,1.6838050319436726,0.217020183801651,0.9600930213928223,8.201718953570612,[21. 21. 19. 14. 13. 10.  6.  7.  2.  1.],[17. 27. 52. 91. 71. 38. 21. 14.  9.  1.],[169.  28.   9.   2.   3.   1.   0.   0.   0.   1.],[50. 33. 13.  8.  4.  3.  2.  0.  0.  1.],[ 8. 13. 15. 18. 14. 10.  5.  2.  0.  1.]
44,data\benchmark\db\0\m49\m49.off,49,6987,4372.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.691101 0.025    0.025    0.691101 0.025    0.800992 0.025    0.975
 0.800992 0.025    0.975    0.800992 0.691101 0.025    0.800992 0.691101]",flying_creature,0.19876646729438024,1.9441198755254938,1.410792350769043,16.48153136487873,0.5397272706031799,1.0002577304840088,5.934333721429316,[113.  95. 100. 103.  75.  56.  37.  27.  15.   1.],[ 42. 482. 680. 176.  72.  99. 128. 102.  81.   1.],[829. 183. 119.  18.   7.   5.   2.   0.   0.   1.],[418.  86.  38.  19.  22.   9.  16.   8.   5.   1.],[ 81. 112.  82.  71.  54.  28.  21.  12.   4.   1.]
45,data\benchmark\db\0\m5\m5.off,5,14130,8773.0,0,"[0.025    0.025    0.025    0.621308 0.025    0.025    0.621308 0.025
 0.975    0.025    0.025    0.975    0.025    0.450884 0.025    0.621308
 0.450884 0.025    0.621308 0.450884 0.975    0.025    0.450884 0.975   ]",arthropod,0.020756985650698515,1.1209792316511822,2.1624186038970947,9.777111252131402,0.2731344401836395,1.0500125885009766,5.1339617681942995,[176. 282. 195. 184. 137. 116.  95.  46.  24.   1.],[315. 706. 814. 792. 289. 317. 421.  76.  37.   1.],"[1.632e+03 4.450e+02 1.320e+02 9.100e+01 4.000e+01 1.300e+01 0.000e+00
 0.000e+00 1.000e+00 1.000e+00]",[702. 278. 137.  68.  43.  11.   7.   5.   4.   1.],[ 81. 149. 249. 204. 142.  69.  30.  14.   3.   1.]
46,data\benchmark\db\0\m50\m50.off,50,279,182.0,0,"[0.025    0.025    0.025    0.406048 0.025    0.025    0.406048 0.025
 0.975    0.025    0.025    0.975    0.025    0.564283 0.025    0.406048
 0.564283 0.025    0.406048 0.564283 0.975    0.025    0.564283 0.975   ]",flying_creature,0.04300981013110282,0.7974096175935184,2.4011940956115723,2.4448974385216884,0.2233978509902954,0.9600834846496582,10.677893929387649,[5. 4. 2. 6. 2. 4. 0. 1. 0. 1.],[ 8.  9. 13. 14. 13.  7.  5.  4.  0.  1.],[36.  8.  0.  0.  0.  0.  1.  0.  0.  1.],[10.  3.  6.  3.  0.  1.  0.  1.  0.  1.],[2. 2. 1. 4. 2. 1. 4. 2. 0. 1.]
47,data\benchmark\db\0\m51\m51.off,51,927,598.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.551688 0.025    0.025    0.551688 0.025    0.479684 0.025    0.975
 0.479684 0.025    0.975    0.479684 0.551688 0.025    0.479684 0.551688]",flying_creature,0.06152040900541627,0.9622471034917094,2.032588243484497,3.59211498680872,0.2580200135707855,0.9694498777389526,5.701619353885695,[14. 15. 19. 11.  8.  9.  2.  4.  0.  1.],[216.   3.   6.   3.   4.   6.   1.   3.   4.   1.],[110.  24.  14.   4.   1.   0.   0.   0.   0.   1.],[64. 10.  3.  2.  1.  1.  0.  1.  0.  1.],[ 8. 23. 15.  9.  2.  3.  1.  0.  0.  1.]
48,data\benchmark\db\0\m52\m52.off,52,882,578.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.909953 0.025    0.025    0.909953 0.025    0.620667 0.025    0.975
 0.620667 0.025    0.975    0.620667 0.909953 0.025    0.620667 0.909953]",flying_creature,0.05912411589080829,1.7624419272048844,1.5708907842636108,22.514490202485945,0.5506583452224731,0.9633673429489136,3.4691830172272664,[14. 13. 17. 10.  8.  7.  6.  2.  1.  1.],[13. 20. 28. 54. 57. 30. 13. 10.  9.  1.],[57. 44. 22. 12.  5.  0.  0.  0.  6.  1.],[45. 20.  4.  5.  2.  1.  0.  0.  1.  1.],[ 4. 12.  9. 10.  9.  3.  2.  4.  5.  1.]
49,data\benchmark\db\0\m53\m53.off,53,55227,35270.0,0,"[0.025    0.025    0.025    0.163371 0.025    0.025    0.163371 0.025
 0.975    0.025    0.025    0.975    0.025    0.348761 0.025    0.163371
 0.348761 0.025    0.163371 0.348761 0.975    0.025    0.348761 0.975   ]",,0.006503028517880637,0.413689802520768,5.968011856079102,0.8779436007682515,0.055552996695041656,0.95804363489151,62.14287210236375,"[1.393e+03 8.990e+02 5.760e+02 4.400e+02 3.790e+02 3.480e+02 3.610e+02
 3.540e+02 1.590e+02 1.000e+00]","[1.019e+03 3.998e+03 4.436e+03 3.437e+03 1.181e+03 2.040e+02 1.550e+02
 1.490e+02 1.470e+02 1.000e+00]","[7.305e+03 1.125e+03 4.840e+02 2.490e+02 3.900e+01 1.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00]","[2.880e+03 1.089e+03 4.960e+02 2.500e+02 1.230e+02 5.100e+01 1.700e+01
 3.000e+00 0.000e+00 1.000e+00]",[217. 548. 771. 754. 612. 422. 253.  80.  24.   1.]
50,data\benchmark\db\0\m54\m54.off,54,54429,34598.0,0,"[0.025    0.025    0.025    0.254899 0.025    0.025    0.254899 0.025
 0.975    0.025    0.025    0.975    0.025    0.371143 0.025    0.254899
 0.371143 0.025    0.254899 0.371143 0.975    0.025    0.371143 0.975   ]",,0.0111871294198429,0.5281834560930021,3.825044631958008,1.393140926770365,0.0922388806939125,0.9756408333778381,42.96631233398202,"[1.369e+03 9.440e+02 5.090e+02 3.820e+02 3.270e+02 3.320e+02 4.040e+02
 3.900e+02 1.810e+02 1.000e+00]","[7.310e+02 3.326e+03 3.046e+03 4.350e+03 1.383e+03 8.100e+02 3.940e+02
 2.570e+02 2.160e+02 1.000e+00]","[3.789e+03 1.793e+03 9.300e+02 6.540e+02 5.710e+02 4.260e+02 2.250e+02
 4.280e+02 2.540e+02 1.000e+00]","[2.580e+03 1.238e+03 5.590e+02 2.520e+02 1.170e+02 5.800e+01 2.200e+01
 1.000e+01 2.000e+00 1.000e+00]",[265. 688. 889. 754. 539. 338. 125.  29.   1.   1.]
51,data\benchmark\db\0\m55\m55.off,55,58515,37531.0,0,"[0.025    0.025    0.025    0.18151  0.025    0.025    0.18151  0.025
 0.975    0.025    0.025    0.975    0.025    0.380146 0.025    0.18151
 0.380146 0.025    0.18151  0.380146 0.975    0.025    0.380146 0.975   ]",,0.008442473759179583,0.4614788941833401,5.371604919433594,1.069598216596562,0.06727530062198639,0.9632377028465271,47.76019816786745,"[1.412e+03 9.850e+02 6.240e+02 4.570e+02 4.140e+02 3.770e+02 4.200e+02
 3.520e+02 1.600e+02 1.000e+00]","[2.434e+03 2.569e+03 6.700e+03 1.667e+03 9.740e+02 6.430e+02 2.300e+02
 2.130e+02 1.730e+02 1.000e+00]","[6.550e+03 1.694e+03 7.340e+02 3.560e+02 2.700e+02 1.170e+02 1.400e+01
 1.600e+01 0.000e+00 1.000e+00]","[3.001e+03 1.277e+03 5.270e+02 2.420e+02 9.400e+01 3.900e+01 1.100e+01
 7.000e+00 3.000e+00 1.000e+00]",[257. 724. 916. 850. 582. 398. 147.  25.   1.   1.]
52,data\benchmark\db\0\m56\m56.off,56,17442,10950.0,0,"[0.025    0.025    0.025    0.168956 0.025    0.025    0.168956 0.025
 0.975    0.025    0.025    0.975    0.025    0.367452 0.025    0.168956
 0.367452 0.025    0.168956 0.367452 0.975    0.025    0.367452 0.975   ]",,0.007630461536372313,0.4413979009199959,5.77073335647583,0.9844992436926294,0.0605311393737793,0.9630188941955566,58.3079116067245,[469. 277. 195. 135.  91.  96. 120. 107.  60.   1.],"[1.003e+03 1.460e+03 1.322e+03 2.450e+02 2.560e+02 2.020e+02 5.700e+01
 5.300e+01 5.200e+01 1.000e+00]","[2.354e+03 3.550e+02 1.510e+02 3.900e+01 4.000e+00 2.000e+00 1.000e+00
 0.000e+00 0.000e+00 1.000e+00]",[955. 378. 146.  55.  12.   2.   1.   1.   0.   1.],[ 64. 177. 260. 235. 165. 128.  74.  44.  15.   1.]
53,data\benchmark\db\0\m57\m57.off,57,56634,36468.0,0,"[0.025    0.025    0.025    0.143963 0.025    0.025    0.143963 0.025
 0.975    0.025    0.025    0.975    0.025    0.389443 0.025    0.143963
 0.389443 0.025    0.143963 0.389443 0.975    0.025    0.389443 0.975   ]",,0.007148448223347914,0.4519859773332088,6.772573947906494,1.092116568214265,0.05466374754905701,0.960791826248169,73.34694816720037,"[1.409e+03 9.070e+02 5.860e+02 4.550e+02 4.220e+02 3.510e+02 3.770e+02
 3.530e+02 1.740e+02 1.000e+00]","[1.602e+03 3.888e+03 4.987e+03 3.165e+03 8.060e+02 2.390e+02 1.210e+02
 1.470e+02 1.460e+02 1.000e+00]","[8.09e+03 7.72e+02 2.93e+02 1.78e+02 9.30e+01 1.00e+01 1.00e+00 0.00e+00
 1.00e+00 1.00e+00]","[2.906e+03 1.132e+03 5.450e+02 2.570e+02 1.150e+02 4.800e+01 2.100e+01
 8.000e+00 2.000e+00 1.000e+00]",[192. 509. 735. 704. 643. 519. 296. 144.  33.   1.]
54,data\benchmark\db\0\m58\m58.off,58,1431,950.0,0,"[0.025    0.025    0.025    0.537049 0.025    0.025    0.537049 0.025
 0.975    0.025    0.025    0.975    0.025    0.500211 0.025    0.537049
 0.500211 0.025    0.537049 0.500211 0.975    0.025    0.500211 0.975   ]",,0.04651080073172184,0.8342780726441095,1.9491775035858154,2.6924991773183664,0.26192185282707214,0.9561102390289307,5.002291963100682,[21. 22. 22. 15. 22.  8.  7.  7.  3.  1.],[21. 33. 61. 78. 77. 12. 34. 45. 19.  1.],[153.  62.  12.   2.   5.   0.   2.   1.   0.   1.],[55. 32. 18.  9.  5.  5.  1.  1.  1.  1.],[ 5.  9. 15. 20. 19. 12.  9.  3.  3.  1.]
55,data\benchmark\db\0\m59\m59.off,59,132,1680.0,0,"[0.025 0.025 0.025 0.225 0.025 0.025 0.225 0.025 0.975 0.025 0.025 0.975
 0.025 0.225 0.025 0.225 0.225 0.025 0.225 0.225 0.975 0.025 0.225 0.975]",,0.1302028612633221,6.174646132625592,4.333333492279053,652.4180321070065,0.04935937374830246,0.9552487134933472,52.94666939536838,[5. 0. 0. 1. 0. 1. 0. 2. 2. 1.],[4. 0. 7. 7. 0. 6. 8. 1. 1. 1.],[9. 6. 0. 0. 2. 0. 1. 3. 0. 1.],[4. 2. 0. 1. 0. 0. 2. 1. 1. 1.],[2. 3. 1. 0. 0. 2. 0. 0. 0. 1.]
56,data\benchmark\db\0\m6\m6.off,6,27552,17998.0,0,"[0.025    0.025    0.025    0.668147 0.025    0.025    0.668147 0.025
 0.975    0.025    0.025    0.975    0.025    0.702228 0.025    0.668147
 0.702228 0.025    0.668147 0.702228 0.975    0.025    0.702228 0.975   ]",arthropod,0.03835468505642256,1.809244360309859,1.4592597484588623,30.240047718158717,0.45746177434921265,1.2141610383987427,3.7868286232054422,[390. 561. 458. 352. 262. 195. 135.  73.  23.   1.],"[1.870e+02 1.142e+03 1.752e+03 1.316e+03 1.082e+03 9.920e+02 5.460e+02
 2.470e+02 8.200e+01 1.000e+00]","[2.985e+03 6.210e+02 3.860e+02 3.480e+02 1.590e+02 5.600e+01 3.100e+01
 5.000e+00 0.000e+00 1.000e+00]","[1.699e+03 4.560e+02 1.550e+02 5.600e+01 3.400e+01 2.400e+01 1.900e+01
 4.000e+00 2.000e+00 1.000e+00]",[118. 381. 483. 433. 256. 100.  45.  12.   8.   1.]
57,data\benchmark\db\0\m60\m60.off,60,4818,3208.0,0,"[0.025    0.025    0.025    0.348674 0.025    0.025    0.348674 0.025
 0.975    0.025    0.025    0.975    0.025    0.407675 0.025    0.348674
 0.407675 0.025    0.348674 0.407675 0.975    0.025    0.407675 0.975   ]",,0.01105193204417923,0.5675466715548344,2.7963082790374756,1.7389441751992492,0.13859203457832336,0.9571189880371094,30.749143868020635,[106.  80.  61.  43.  33.  30.  32.  25.  18.   1.],[216. 298. 226. 331.  90.  40.  45.  19.  18.   1.],[676.  68.  34.  10.   5.   1.   5.   2.   1.   1.],[216. 122.  53.  20.  10.   3.   4.   0.   0.   1.],[16. 46. 63. 74. 65. 39. 12.  6.  0.  1.]
58,data\benchmark\db\0\m61\m61.off,61,648,338.0,0,"[0.025    0.025    0.025    0.18743  0.025    0.025    0.18743  0.025
 0.975    0.025    0.025    0.975    0.025    0.443396 0.025    0.18743
 0.443396 0.025    0.18743  0.443396 0.975    0.025    0.443396 0.975   ]",,0.00845883956885653,0.41289957820072526,5.201942443847656,0.7653814345652169,0.08102807402610779,0.9702938795089722,32.86447164823307,[16. 12.  3.  6.  4.  2.  6.  2.  6.  1.],[30. 25. 37. 41. 16.  8.  9.  4.  1.  1.],[90. 14.  3.  0.  0.  0.  0.  0.  0.  1.],[23.  9.  8. 10.  6.  0.  1.  0.  0.  1.],[2. 3. 8. 9. 7. 7. 5. 2. 0. 1.]
59,data\benchmark\db\0\m62\m62.off,62,723,478.0,0,"[0.025    0.025    0.025    0.131276 0.025    0.025    0.131276 0.025
 0.975    0.025    0.025    0.975    0.025    0.749178 0.025    0.131276
 0.749178 0.025    0.131276 0.749178 0.975    0.025    0.749178 0.975   ]",,0.011191167643638566,0.5780451487253488,7.427100658416748,1.8257763674254015,0.09589036554098129,0.9718830585479736,153.8148363755881,[12. 13. 16.  9.  3.  3.  6.  2.  0.  1.],[16. 15.  9. 36. 42. 35. 31.  6.  1.  1.],[66. 34.  7.  5.  5.  1.  0.  1.  0.  1.],[22. 15.  8.  8.  4.  2.  2.  1.  2.  1.],[ 3.  3.  4.  6. 11.  8. 10.  2.  1.  1.]
60,data\benchmark\db\0\m63\m63.off,63,3336,1792.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.777238 0.025    0.025    0.777238 0.025    0.724541 0.025    0.975
 0.724541 0.025    0.975    0.724541 0.777238 0.025    0.724541 0.777238]",,0.06410766440854775,1.3209757413207566,1.345679521560669,9.103943404509222,0.5490623116493225,0.9956328868865967,3.0363647268722715,[45. 51. 51. 41. 37. 27. 18. 16. 10.  1.],[382. 179. 153.  53.  35.  49.  15.  18.   4.   1.],[330. 152.  36.  16.  11.   4.   3.   1.   1.   2.],[189.  57.  27.  15.   6.   2.   0.   0.   0.   1.],[30. 43. 48. 41. 31. 15.  9.  4.  1.  1.]
61,data\benchmark\db\0\m64\m64.off,64,741,444.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.1789   0.025    0.025    0.1789   0.025    0.545087 0.025    0.975
 0.545087 0.025    0.975    0.545087 0.1789   0.025    0.545087 0.1789  ]",,0.0079310326453182,0.4765727579209388,5.449972152709961,1.215409905138921,0.09507816284894943,0.9582956433296204,49.48995176055683,[16. 10. 11.  7.  3.  3.  6.  6.  3.  1.],[28. 25. 33. 33. 23. 16. 16. 12. 10.  1.],[93. 24.  1.  2.  2.  0.  0.  0.  0.  1.],[20. 19.  8.  5.  6.  2.  3.  2.  0.  1.],[ 2.  1.  3.  5. 12.  9.  7.  7.  3.  1.]
62,data\benchmark\db\0\m65\m65.off,65,3012,1930.0,0,"[0.025    0.025    0.025    0.399816 0.025    0.025    0.399816 0.025
 0.975    0.025    0.025    0.975    0.025    0.604595 0.025    0.399816
 0.604595 0.025    0.399816 0.604595 0.975    0.025    0.604595 0.975   ]",,0.009018025053142475,0.6889717858024494,2.438621759414673,3.4438846244154706,0.2356835901737213,0.9737454652786255,14.270281786541302,[50. 54. 46. 35. 34. 19. 21.  6.  2.  1.],[298. 367.  58.  50.  19.   2.   3.   4.   1.   1.],[428.  42.  15.   5.   2.   3.   4.   1.   1.   1.],[133.  64.  36.  17.   6.   6.   2.   2.   1.   1.],[12. 22. 33. 36. 36. 33. 15. 11.  2.  1.]
63,data\benchmark\db\0\m66\m66.off,66,12351,8198.0,0,"[0.025    0.025    0.025    0.445705 0.025    0.025    0.445705 0.025
 0.975    0.025    0.025    0.975    0.025    0.547553 0.025    0.445705
 0.547553 0.025    0.445705 0.547553 0.975    0.025    0.547553 0.975   ]",,0.04160205295710746,1.4808284125182243,2.1875455379486084,15.920504818338689,0.23794592916965485,0.9890903830528259,14.974725220096213,[276. 194. 135. 136. 114.  97.  74.  53.  18.   1.],"[1.100e+01 2.410e+02 4.350e+02 8.220e+02 1.279e+03 3.560e+02 5.800e+01
 5.500e+01 3.500e+01 1.000e+00]","[1.821e+03 1.440e+02 4.400e+01 2.400e+01 1.500e+01 4.000e+00 2.000e+00
 1.000e+00 2.000e+00 1.000e+00]",[554. 244. 130.  69.  48.  30.  19.   2.   1.   1.],[ 57. 126. 185. 132. 124.  96.  62.  33.   8.   1.]
64,data\benchmark\db\0\m67\m67.off,67,42000,27996.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.388988 0.025    0.025    0.388988 0.025    0.2497   0.025    0.975
 0.2497   0.025    0.975    0.2497   0.388988 0.025    0.2497   0.388988]",,0.01177566609105148,0.46740619860374427,3.9046857357025146,0.9410022493372241,0.09470204263925552,0.950394868850708,86.05600120081097,"[1.053e+03 7.440e+02 4.420e+02 3.080e+02 2.640e+02 2.680e+02 2.840e+02
 2.590e+02 1.110e+02 1.000e+00]","[4.400e+01 1.387e+03 2.926e+03 1.310e+03 1.903e+03 1.902e+03 6.630e+02
 3.820e+02 6.820e+02 1.000e+00]","[6.934e+03 4.800e+01 9.000e+00 3.000e+00 1.000e+00 1.000e+00 1.000e+00
 0.000e+00 2.000e+00 1.000e+00]","[2.50e+03 7.37e+02 2.50e+02 1.31e+02 6.50e+01 3.10e+01 1.50e+01 4.00e+00
 0.00e+00 1.00e+00]",[125. 387. 570. 589. 518. 332. 181.  86.  11.   1.]
65,data\benchmark\db\0\m68\m68.off,68,1659,1098.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.18743  0.025    0.025    0.18743  0.025    0.278519 0.025    0.975
 0.278519 0.025    0.975    0.278519 0.18743  0.025    0.278519 0.18743 ]",,0.005219826945088714,0.36699804619607285,5.201942443847656,0.6841687036450534,0.0508977472782135,0.9553004503250122,36.82781919331284,[44. 27. 16.  9. 15.  8. 14.  9.  5.  1.],[ 95. 105.  73.  75.  12.  16.  26.  13.  26.   1.],[141.  75.  29.  14.   4.   3.   3.   3.   2.   2.],[70. 40. 19.  7.  5.  3.  2.  0.  1.  1.],[ 6. 12. 27. 26. 19. 13.  5.  2.  0.  1.]
66,data\benchmark\db\0\m69\m69.off,69,951,568.0,0,"[0.025    0.025    0.025    0.357325 0.025    0.025    0.357325 0.025
 0.975    0.025    0.025    0.975    0.025    0.264776 0.025    0.357325
 0.264776 0.025    0.357325 0.264776 0.975    0.025    0.264776 0.975   ]",,0.011608278530301847,0.49591505085100174,3.6823580265045166,1.1319779246394857,0.09224580228328705,0.9600070714950562,39.12339573295737,[25. 17.  8. 10.  7.  7.  3.  4.  3.  1.],[14. 50. 41. 33. 77. 13. 13.  5.  6.  1.],[139.  12.   1.   2.   2.   0.   0.   1.   0.   1.],[34. 19.  9. 10.  7.  3.  1.  0.  1.  1.],[ 5.  7. 15. 12. 10.  8.  4.  1.  1.  1.]
